	Tweets	full_tweet	ID	Username	Date	Hashtags	Retweeted	Source	Likes	Retweets	Date_in_seconds	Geo	Coordinates
0	Сбербанк прокомментировал сообщения о блокировке карт за «необоснованные» переводы https://t.co/xAYwLQ70g1		1.067360122077356e+18	Vedomosti	Tue Nov 27 10:10:58 +0000 2018	[]	0.0	"<a href=""https://www.vedomosti.ru/"" rel=""nofollow"">Vedomosti</a>"	2.0	5.0	1543313458.0		
1	"Сбербанк уведомил Еврокомиссию об утечке персональных данных своих сотрудников:
https://t.co/NeqB5CC2uR https://t.co/00qnhvCbGO"		1.0673876796319498e+18	tass_agency	Tue Nov 27 12:00:28 +0000 2018	[]	0.0	"<a href=""https://amplifr.com"" rel=""nofollow"">Amplifr</a>"	4.0	6.0	1543320028.0		
2	"RT @bloginmydreams: Сбербанк - рабовладелец мужских сердец https://t.co/Z3aHhq2Thr
Не устоять мужчине перед таким видом в сбербанке и возьм…"		1.0674810690611118e+18	zhorkina2015	Tue Nov 27 18:11:34 +0000 2018	[]	0.0	"<a href=""http://www.qip.ru/"" rel=""nofollow"">QIP 2012</a>"	0.0	2.0	1543342294.0		
3	"RT @bloginmydreams: Сбербанк - рабовладелец мужских сердец https://t.co/Z3aHhq2Thr
Не устоять мужчине перед таким видом в сбербанке и возьм…"		1.0674797358386668e+18	dotoless	Tue Nov 27 18:06:16 +0000 2018	[]	0.0	"<a href=""http://www.qip.ru/"" rel=""nofollow"">QIP 2012</a>"	0.0	2.0	1543341976.0		
4	"бля читал ""север против юга(Жюль Верн)"",про гражд.войну в США.Главными героями была семья БЕРБАНК...
СУКА, ПОСТОЯНН… https://t.co/0vsp2TJFOU"		1.0674783498854482e+18	chistozadrotik	Tue Nov 27 18:00:46 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1.0	0.0	1543341646.0		
5	"RT @alyssazakharova: Экстренность этой операции определяется парой недель.

Моей маме всего 44 года. А я просто хочу, чтобы она жила.

🆘️СР…"		1.0674780647146537e+18	urbbysmine	Tue Nov 27 17:59:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	476.0	1543341578.0		
6	RT @banki_ru: Самым прибыльным банком в октябре стал Сбербанк, самым убыточным — Абсолют Банк https://t.co/rpPgQxaJIq #новости https://t.co…		1.0674774394362839e+18	RbICb	Tue Nov 27 17:57:08 +0000 2018	[Hashtag(Text='новости')]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	1.0	1543341428.0		
7	RT @woodostok: Сбербанк, Бинбанк и Тинькофф-банк заявили, что не сталкивались с массовыми блокировками переводов клиентов на небольшие сумм…		1.067476635161641e+18	Slade_Forever	Tue Nov 27 17:53:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	2.0	1543341237.0		
8	"""Сбербанк"" продолжает погоню за ""Новомосковском"" в ТБЛЛ https://t.co/j8QHh1iHrD https://t.co/RTS8KozFUZ"		1.0674759619003433e+18	tula_sport	Tue Nov 27 17:51:16 +0000 2018	[]	0.0	"<a href=""http://tula-sport.ru"" rel=""nofollow"">Тула-Спорт</a>"	0.0	0.0	1543341076.0		
9	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674746734479155e+18	Aid_Rostov	Tue Nov 27 17:46:09 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	15.0	1543340769.0		
10	Сбербанк обманывает людей. Будьте внимательны! https://t.co/sV3s9cElya https://t.co/McDfOZn6qc		1.0674745757877821e+18	pavelkislenko	Tue Nov 27 17:45:46 +0000 2018	[]	0.0	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0.0	0.0	1543340746.0		
11	"Сбербанк снова жульничает! 

«Сбербанк» блокирует банковские карты Visa, MasterCard и «Мир» из-за одного слова https://t.co/6UXpx3oV0W"		1.0674743583927583e+18	SObolenski	Tue Nov 27 17:44:54 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543340694.0		
12	RT @alexustas: Однажды, чтобы подтвердить операцию в 1000 рублей, мне пришлось... А на что вы готовы пойти, чтобы подтвердить банковский пе…		1.0674741508712202e+18	masha200570	Tue Nov 27 17:44:04 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	1.0	1543340644.0		
13	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674739266017403e+18	MartaUkCrimea	Tue Nov 27 17:43:11 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	15.0	1543340591.0		
14	Сбербанк прокомментировал данные о требовании обосновывать переводы — РТ на русском https://t.co/p9xWHnn1tM		1.0674701029903852e+18	natasem787	Tue Nov 27 17:27:59 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543339679.0		
15	Обезумевшие банки Бинбанк, Тинькофф и Сбербанк требуют обосновать переводы на 1 тыс. руб. https://t.co/uD2zfDE0DR… https://t.co/DIklcyTxyJ		1.0674690322516337e+18	FaritMurtazin	Tue Nov 27 17:23:44 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	1.0	1543339424.0		
16	@Ilya_Stolyarov_ @9JcvyGKENVEO3eP @dolg132005 @RobertBik @bassanets Да? А где у нас в Крыму сбербанк или почта россии?		1.0674688975180145e+18	YaltinetsO_o	Tue Nov 27 17:23:12 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543339392.0		
17	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674688274648023e+18	OlyaLykoe777	Tue Nov 27 17:22:55 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543339375.0		
18	Теперь банк может заблокировать счете если он посчитает операцию свыше 1.000 как отмыванием денег. Но почему-то это… https://t.co/1GTc2GViTS		1.0674686516730716e+18	HismatullinDD	Tue Nov 27 17:22:13 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543339333.0		
19	@A_Gasparyan @sberbank Ещё 10 лет назад, в сбербанк можно было устроиться по большому блату или конкурсу.		1.067468575575851e+18	yakushe23895927	Tue Nov 27 17:21:55 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543339315.0		
20	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674672632536269e+18	russkoesolnce	Tue Nov 27 17:16:42 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	7.0	1543339002.0		
21	Сбербанк прокомментировал информацию о блокировке карт за необоснованные переводы https://t.co/f32dXNEqxO		1.0674667253299446e+18	sveta231	Tue Nov 27 17:14:34 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543338874.0		
22	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674666951938949e+18	BorisovAntonMi	Tue Nov 27 17:14:27 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	7.0	1543338867.0		
23	Сбербанк и Тинькофф Банк прокомментировали данные о переводах на ₽1 тыс.		1.0674666121424814e+18	rizazzhand87	Tue Nov 27 17:14:07 +0000 2018	[]	0.0	"<a href=""https://hprpeatertgo.com"" rel=""nofollow"">krpmacters</a>"	0.0	0.0	1543338847.0		
24	@mydocs_mos @lidaglushko1 И сделали все на одной площади челябинская 15 , что бы жители 11 и 19 дома все выходные у… https://t.co/GlxEIxCczv		1.0674659882313196e+18	RaxmanovaAnna	Tue Nov 27 17:11:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543338698.0		
25	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674659096175329e+18	sz1gcpnlGhgPOQz	Tue Nov 27 17:11:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	7.0	1543338680.0		
26	В Сбербанке пояснили, в каком случае может быть заблокирована карта - ЭкспертРУ - Новости дня. Сбербанк. Акции Сбер… https://t.co/EzJhNuF4q2		1.0674656313002885e+18	bulletproof2k	Tue Nov 27 17:10:13 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543338613.0		
27	RT @rgrus: Сбербанк сообщил в ЕК об утечке персональных данных своих сотрудников https://t.co/tbkaNHPJao		1.0674655289089475e+18	linamoc1	Tue Nov 27 17:09:49 +0000 2018	[]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0.0	1.0	1543338589.0		
28	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674653122479227e+18	Mota_atomus	Tue Nov 27 17:08:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	7.0	1543338537.0		
29	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674625352957133e+18	oksanas74822791	Tue Nov 27 16:57:55 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	7.0	1543337875.0		
30	"RT @tass_agency: Сбербанк уведомил Еврокомиссию об утечке персональных данных своих сотрудников:
https://t.co/NeqB5CC2uR https://t.co/00qnh…"		1.067462134831956e+18	linamoc1	Tue Nov 27 16:56:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0.0	6.0	1543337780.0		
31	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674617152631767e+18	kosmos_in	Tue Nov 27 16:54:40 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	7.0	1543337680.0		
32	"RT @ZcHyi7BHHR1Ihi0: собираю на татуировки
сколько можете:1 рубль,5,10,20,50
qiwi кошелек: +79177358955
карта Сбербанк: 5469 0600 1500 1123"		1.0674582829172654e+18	MaheshC78848209	Tue Nov 27 16:41:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	20.0	1543336861.0		
33	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674579372689818e+18	Kaputrusnya	Tue Nov 27 16:39:39 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543336779.0		
34	"RT @O_Kras: Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за банк. Вас н…"		1.0674576601555845e+18	chepragny	Tue Nov 27 16:38:33 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	7.0	1543336713.0		
35	"«Сбербанк» с 1 декабря изменил правила получения кредитов 
https://t.co/OF5z3cJ99q https://t.co/FOEsP1vSYG"		1.0674575392421601e+18	AKKet_com	Tue Nov 27 16:38:04 +0000 2018	[]	0.0	"<a href=""http://applestage.com/"" rel=""nofollow"">AppleStage_com</a>"	0.0	0.0	1543336684.0		
36	@iPrizrak Это странно, но при оформлении кредита банк тоже отказывает без объяснения причин. Сбережения целы, тольк… https://t.co/7gCPSJZDZQ		1.067457429653336e+18	plazmatics	Tue Nov 27 16:37:38 +0000 2018	[]	0.0	"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>"	0.0	0.0	1543336658.0		
37	@vesti_news Сбербанк громили, посольство громили, тц громят. А они с упорством, достойным лучшего применения лезут… https://t.co/EZSIXv96pG		1.0674573849840026e+18	3fmNJYNt3oYLrv8	Tue Nov 27 16:37:27 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543336647.0		
38	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.067456872746283e+18	botasik1	Tue Nov 27 16:35:25 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	15.0	1543336525.0		
39	В «Сбербанк Онлайн» на Android добавлена опция создания открыток https://t.co/z38J8tFDA2 https://t.co/VKYmkbKq8K		1.0674567163783332e+18	sportsaru	Tue Nov 27 16:34:48 +0000 2018	[]	0.0	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0.0	0.0	1543336488.0		
40	"Сбербанк (@sberbank) | Twitter
Почему Вы не охраняете наши деньги, а за  наш счет требуете их страховать. Что вы за… https://t.co/EGGKpLNehA"		1.0674563536298025e+18	O_Kras	Tue Nov 27 16:33:21 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	10.0	7.0	1543336401.0		
41	каждый раз когда захожу в сбербанк онлайн https://t.co/ZnIewp84ao		1.0674560728338022e+18	ezhih1	Tue Nov 27 16:32:14 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543336334.0		
42	"RT @Gulay_Pole: Артамонов совсем недавно был назначен губернатором Липецкой обл, но уже начал издеваться над беднеющим населением

Ранее Ар…"		1.0674536985683476e+18	muse_gogh	Tue Nov 27 16:22:48 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	732.0	1543335768.0		
43	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674530593143931e+18	SkargaNa	Tue Nov 27 16:20:16 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	15.0	1543335616.0		
44	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674513814417981e+18	BogunVasil	Tue Nov 27 16:13:36 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543335216.0		
45	"RT @scrtmag: Может, Сбербанк, Бинбанк и «Тинькофф банк» перестанут донимать клиентов вопросом «Откуда деньги»?
https://t.co/7O8YHYzPhh"		1.0674513231787622e+18	I_KateYon	Tue Nov 27 16:13:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	2.0	1543335202.0		
46	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674492274654208e+18	kobzon_death	Tue Nov 27 16:05:02 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543334702.0		
47	СБЕРБАНК ЗАПЛАТИ УЖЕ,А?!		1.067448773490688e+18	AlinaL1ns	Tue Nov 27 16:03:14 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	9.0	0.0	1543334594.0		
48	Сбербанк купил «Интеркомп» и вышел на рынок аутсорсинга бизнес-процессов https://t.co/t1acfMarsk		1.0674479668924621e+18	TAdviser	Tue Nov 27 16:00:02 +0000 2018	[]	0.0	"<a href=""http://www.tadviser.ru"" rel=""nofollow"">Tadviser</a>"	0.0	0.0	1543334402.0		
49	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674478086917898e+18	vvizhu	Tue Nov 27 15:59:24 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	15.0	1543334364.0		
50	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674476428823675e+18	shopnew94	Tue Nov 27 15:58:44 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	15.0	1543334324.0		
51	"По пути на почту забежал в #Сбербанк. Парни, мем ""обращайтесь туда, где получали"" больше не актуален. Я закрыл свою… https://t.co/Tg9vcVX5dv"		1.067447381506093e+18	GrishinMax	Tue Nov 27 15:57:42 +0000 2018	[Hashtag(Text='Сбербанк')]	0.0	"<a href=""https://github.com/mariotaku/twidere/"" rel=""nofollow"">Twidere for Android #7</a>"	0.0	0.0	1543334262.0		
52	"«Сбербанк» и другие банки блокируют карты за переводы на 1000 рублей. Почему? И что делать?

Внутри – история о том… https://t.co/bXBM3nDdiL"		1.0674473287333601e+18	PalachGuru	Tue Nov 27 15:57:30 +0000 2018	[]	0.0	"<a href=""https://amplifr.com"" rel=""nofollow"">Amplifr</a>"	2.0	0.0	1543334250.0		
53	@neputevye @fcsm_official вот где оформляли туда и обращайтесь (с) сбербанк гггг		1.0674466405486838e+18	troy_sm	Tue Nov 27 15:54:45 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543334085.0		
54	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674453127956685e+18	newstop_us	Tue Nov 27 15:49:29 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543333769.0		
55	Когда в сбербанк онлайн добавят войсчат что бы играть с посогами в дотку?		1.0674446699137352e+18	porolkorol	Tue Nov 27 15:46:56 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543333616.0		
56	@iPrizrak Сбербанк поможет избавиться от лишних трат. От нелишних тоже.		1.0674443229147095e+18	KhRvs	Tue Nov 27 15:45:33 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543333533.0		
57	Самым прибыльным банком в октябре стал Сбербанк, самым убыточным — Абсолют Банк https://t.co/rpPgQxaJIq #новости https://t.co/9dYZWQrKJh		1.0674427120251986e+18	banki_ru	Tue Nov 27 15:39:09 +0000 2018	[Hashtag(Text='новости')]	0.0	"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"	4.0	1.0	1543333149.0		
58	Щас чуть не забыл про деньги на репета, в панике ищу ближайший Сбербанк https://t.co/WFVv0aRnwB		1.067442396466688e+18	shiro_bitch	Tue Nov 27 15:37:54 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543333074.0		
59	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674423772232294e+18	POKCAHA2	Tue Nov 27 15:37:49 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543333069.0		
60	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674419356469453e+18	iPadlos	Tue Nov 27 15:36:04 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	15.0	1543332964.0		
61	Сбербанк закрыл сделку по приобретению 100% аутсорсинговой компании «Интеркомп» https://t.co/onMPetBbYI		1.0674414399934136e+18	pronews_ru	Tue Nov 27 15:34:06 +0000 2018	[]	0.0	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0.0	0.0	1543332846.0		
62	"RT @YevhenS: ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.067441333646676e+18	UkraineSuper1	Tue Nov 27 15:33:40 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	15.0	1543332820.0		
63	"ВТБ БАНКРОТ
Осталось обанротить Сбербанк и Проминвестбанк."		1.0674411487535268e+18	YevhenS	Tue Nov 27 15:32:56 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	39.0	15.0	1543332776.0		
64	Сбербанк приобрел компанию «Интеркомп» — лидера рынка аутсорсинга бизнес-процессов в России. Банк создаст масштабно… https://t.co/hCTzM7tdjT		1.0674402620397937e+18	IntercompRussia	Tue Nov 27 15:29:25 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543332565.0		
65	Мне тут СБЕРБАНК прислал смску, что на балансе телефона МТС минус, мол, закинь через нас. Что-то не припомню, чтобы… https://t.co/jA3mSn3oQ9		1.0674375881835356e+18	Sturm_341	Tue Nov 27 15:18:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543331927.0		
66	Сбербанк, когда в последний раз вы видели ЗАЧИСЛЕНИЯ на моей карте. Где я возьму 60р./мес. для того чтоб узнавать ч… https://t.co/FuJvh2joM2		1.0674374034118697e+18	sorryimioh	Tue Nov 27 15:18:03 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543331883.0		
67	@A_Gasparyan @sberbank Неделю, хм. Мне через три месяца ответ прислали, успел забыть о чем спрашивал. Сбербанк по-в… https://t.co/5bfpaGrDVR		1.0674363181734584e+18	McDaemon	Tue Nov 27 15:13:44 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543331624.0		
68	«Сбербанк» с 1 января запретил переводить деньги на банковские карты https://t.co/OyoASrx4sR		1.0674357824980173e+18	woodostok	Tue Nov 27 15:11:37 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543331497.0		
69	Сбербанк прокомментировал данные о требовании обосновывать переводы https://t.co/U439QBkY3u		1.0674353417353257e+18	FOROSTODAY	Tue Nov 27 15:09:52 +0000 2018	[]	0.0	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	0.0	0.0	1543331392.0		
70	В «Сбербанк Онлайн» на Android добавлена опция создания открыток https://t.co/zu94XY5Nl2 https://t.co/Ok7BSHgVHR		1.067434143649153e+18	koral_mayn_otzy	Tue Nov 27 15:05:06 +0000 2018	[]	0.0	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0.0	0.0	1543331106.0		
71	В «Сбербанк Онлайн» на Android добавлена опция создания открыток https://t.co/1jPrF7fwoP https://t.co/zDLikXGG2p		1.0674341359148564e+18	zarabotok_na_ot	Tue Nov 27 15:05:04 +0000 2018	[]	0.0	"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>"	0.0	0.0	1543331104.0		
72	RT @woodostok: Сбербанк, Бинбанк и Тинькофф-банк заявили, что не сталкивались с массовыми блокировками переводов клиентов на небольшие сумм…		1.0674339494864036e+18	Vovanovichenko	Tue Nov 27 15:04:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	2.0	1543331060.0		
73	Сбербанк, Бинбанк и Тинькофф-банк заявили, что не сталкивались с массовыми блокировками переводов клиентов на небол… https://t.co/2iLbBhP4IS		1.0674334073978102e+18	woodostok	Tue Nov 27 15:02:10 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	4.0	2.0	1543330930.0		
74	«Сбербанк» устроил щедрый конкурс для всех владельцев iPhone - https://t.co/weT1EBiUDQ https://t.co/UwbL8rOxqf		1.0674325422135255e+18	AppleiPhoneRu	Tue Nov 27 14:58:44 +0000 2018	[]	0.0	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0.0	0.0	1543330724.0		
75	"Сбербанк.
Новогодний кредит от 11,9%?
Правда или ложь? https://t.co/if5UbTr4v8"		1.0674320111601459e+18	Darya_Mohorova	Tue Nov 27 14:56:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543330598.0		
76	Это вам не #сбербанк https://t.co/e7lgNToobw		1.0674318188597658e+18	Plom33	Tue Nov 27 14:55:52 +0000 2018	[Hashtag(Text='сбербанк')]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543330552.0		
77	RT @RusMonitor: «Сбербанк» и другие банки начали массово блокировать карты и переводы https://t.co/ZBWAWPbfsv		1.0674316327290675e+18	SamySmit	Tue Nov 27 14:55:07 +0000 2018	[]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0.0	2.0	1543330507.0		
78	RT @RusMonitor: «Сбербанк» и другие банки начали массово блокировать карты и переводы https://t.co/ZBWAWPbfsv		1.0674312646914703e+18	v_rodionov1612	Tue Nov 27 14:53:40 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	2.0	1543330420.0		
79	Сбербанк прокомментировал данные о требовании обосновывать переводы: Яндекс.Новости https://t.co/a2NBgxbOcr		1.0674295839835423e+18	woodostok	Tue Nov 27 14:46:59 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543330019.0		
80	RT @amdn_blog: @A_Gasparyan @sberbank Армен, ты разве не в курсе, что есть три представительства ада на земле, одно из них Сбербанк.))		1.0674290300879135e+18	linamoc1	Tue Nov 27 14:44:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0.0	3.0	1543329887.0		
81	Я ❤️ Сбербанк https://t.co/y2ovvMN41C		1.067428041649877e+18	antisystemVova	Tue Nov 27 14:40:51 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543329651.0		
