	Tweets	full_tweet	ID	Username	Date	Hashtags	Retweeted	Source	Likes	Retweets	Date_in_seconds	Geo	Coordinates
4142	Красава. Евгений Чичваркин в Instagram: «Получи, фашист, гранату #Repost @norimyxxxo with @get_repost ・・・ Я БУДУ ПЕ… https://t.co/1Wi4TNNqqC		1.0664172254967071e+18	denisenkolive	Sat Nov 24 19:44:14 +0000 2018	[Hashtag(Text='Repost')]	0.0	"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>"	0.0	0.0	1543088654.0		
4143	"RT @tjournal: Noize MC на своём концерте тоже высказался в поддержку арестованного рэпера Хаски.

«Сколько будут отменять концерты непонятн…"		1.0664171790573732e+18	dereshevk	Sat Nov 24 19:44:03 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	29.0	1543088643.0		
4144	RT @lentaruofficial: Oxxxymiron, Баста и Noize MC решили поддержать Хаски и провести концерт. А вся прибыль от выступления пойдет арестован…		1.0664171708407808e+18	YPrygaev	Sat Nov 24 19:44:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	39.0	1543088641.0		
4145	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664171648177562e+18	gumer4ik	Sat Nov 24 19:43:59 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088639.0		
4146	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664170844045476e+18	DShetko	Sat Nov 24 19:43:40 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088620.0		
4147	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664170509801103e+18	arfara1	Sat Nov 24 19:43:32 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088612.0		
4148	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664170498183578e+18	mousebrain988	Sat Nov 24 19:43:32 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088612.0		
4149	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664170302099046e+18	irishka_F1	Sat Nov 24 19:43:27 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088607.0		
4150	RT @SvobodaRadio: Рэп-исполнители Оксимирон (Мирон Фёдоров), Баста (Василий Вакуленко) и Noize MC (Иван Алексеев) проведут концерт в поддер…		1.0664170294549299e+18	MBigensen	Sat Nov 24 19:43:27 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	13.0	1543088607.0		
4151	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.066417013805994e+18	rabbit_2307	Sat Nov 24 19:43:23 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088603.0		
4152	"RT @tjournal: Noize MC на своём концерте тоже высказался в поддержку арестованного рэпера Хаски.

«Сколько будут отменять концерты непонятн…"		1.0664170071916175e+18	CBRKZK	Sat Nov 24 19:43:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	29.0	1543088602.0		
4153	"RT @varlamov: Оксимирон, Баста и Noize MC анонсировали концерт в поддержку рэпера Хаски:

https://t.co/WXMdn3vUO6 https://t.co/tfURsWxxqh"		1.06641700260719e+18	migran32	Sat Nov 24 19:43:21 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	12.0	1543088601.0		
4154	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664169605719163e+18	yhodi_otsuda	Sat Nov 24 19:43:11 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088591.0		
4155	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664169224624415e+18	di_getto	Sat Nov 24 19:43:02 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088582.0		
4156	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664168609445765e+18	botkooper	Sat Nov 24 19:42:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088567.0		
4157	"RT @varlamov: Оксимирон, Баста и Noize MC анонсировали концерт в поддержку рэпера Хаски:

https://t.co/WXMdn3vUO6 https://t.co/tfURsWxxqh"		1.0664168351580447e+18	olegmoseichuk	Sat Nov 24 19:42:41 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	12.0	1543088561.0		
4158	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664167488140493e+18	svetlana356	Sat Nov 24 19:42:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	4073.0	1543088540.0		
4159	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664167472496271e+18	stasfinger1	Sat Nov 24 19:42:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088540.0		
4160	То, как быстро объединились артисты, а их команды организовали концерт, заставляет понять до какой степени эта тема… https://t.co/rV0Lh1silU		1.0664167282913157e+18	BGOSH_PEREEZD	Sat Nov 24 19:42:15 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2.0	0.0	1543088535.0		
4161	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664167193365381e+18	MYermolina	Sat Nov 24 19:42:13 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088533.0		
4162	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664166768524288e+18	Mary_pop0	Sat Nov 24 19:42:03 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088523.0		
4163	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664166559270584e+18	Viceneva	Sat Nov 24 19:41:58 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088518.0		
4164	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664165613287137e+18	_blueberry_lina	Sat Nov 24 19:41:35 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088495.0		
4165	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664164992068198e+18	mg_petrov	Sat Nov 24 19:41:21 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088481.0		
4166	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664164769057219e+18	souffrantmitte1	Sat Nov 24 19:41:15 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088475.0		
4167	"RT @lfitg: разбил нос об дверь, и в это время символично вещает noize mc из колонок

""задери голову, а то кровью на футболку накапаешь
Хер…"		1.0664164611352084e+18	difsus	Sat Nov 24 19:41:12 +0000 2018	[]	0.0	"<a href=""http://carbonandroid.com"" rel=""nofollow"">Carbon v2.5</a>"	0.0	1.0	1543088472.0		
4168	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664164385697669e+18	Wolod_ka	Sat Nov 24 19:41:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088466.0		
4169	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664163560930304e+18	gintonyofficial	Sat Nov 24 19:40:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088447.0		
4170	"RT @azazet: Оксимирон, Noize MC и Баста устроят концерт в поддержку Хаски
https://t.co/TXDSIABvt0"		1.0664163209573499e+18	12lavok	Sat Nov 24 19:40:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	1.0	1543088438.0		
4171	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664162639819244e+18	ysgorbi	Sat Nov 24 19:40:25 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	4073.0	1543088425.0		
4172	RT @RTVi: Noize MC, Баста и Оксимирон решили поддержать Хаски концертом. Все собранные деньги переведут рэперу. Окси сказал, что они могут…		1.0664162305617101e+18	alyoha0070	Sat Nov 24 19:40:17 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	7.0	1543088417.0		
4173	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664161957867602e+18	Nemishinelos	Sat Nov 24 19:40:08 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088408.0		
4174	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664161940670136e+18	sherb1231	Sat Nov 24 19:40:08 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	4073.0	1543088408.0		
4175	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664161869619159e+18	nailenchez	Sat Nov 24 19:40:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088406.0		
4176	"RT @meduzaproject: «Это и не столько и не только про Хаски, сколько про всех нас и про будущее музыки в России», — заявил Оксимирон

https:…"		1.0664161618841846e+18	fuyrerha	Sat Nov 24 19:40:00 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	60.0	1543088400.0		
4177	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664161527824916e+18	Birdinparadise2	Sat Nov 24 19:39:58 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088398.0		
4178	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664161502281523e+18	trueseeker_died	Sat Nov 24 19:39:57 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088397.0		
4179	"RT @varlamov: Оксимирон, Баста и Noize MC анонсировали концерт в поддержку рэпера Хаски:

https://t.co/WXMdn3vUO6 https://t.co/tfURsWxxqh"		1.0664161068423209e+18	trolanter	Sat Nov 24 19:39:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	12.0	1543088387.0		
4180	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664160484576133e+18	rareaudiotyanka	Sat Nov 24 19:39:33 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088373.0		
4181	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664160004034806e+18	repogolovayaa	Sat Nov 24 19:39:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088362.0		
4182	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664159833955656e+18	Flamer_play0	Sat Nov 24 19:39:18 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088358.0		
4183	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664159794403246e+18	ooghostoo282	Sat Nov 24 19:39:17 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	4073.0	1543088357.0		
4184	Оксимирон, Баста и Noize MC дадут концерт в поддержку арестованного Хаски 26 ноября в Москве, все заработанные день… https://t.co/nDcktKYMGc		1.0664159705776046e+18	VNikiforoff	Sat Nov 24 19:39:15 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543088355.0		
4185	RT @MBKhMedia: В знак солидарности с рэпером Хаски, которого арестовали после череды сорванных концертов, Oxxxymiron, Баста и Noize MC пров…		1.0664159463933665e+18	vgen278	Sat Nov 24 19:39:09 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	127.0	1543088349.0		
4186	"RT @tjournal: Noize MC на своём концерте тоже высказался в поддержку арестованного рэпера Хаски.

«Сколько будут отменять концерты непонятн…"		1.066415938411606e+18	Makasyaba	Sat Nov 24 19:39:07 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	29.0	1543088347.0		
4187	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664159180902113e+18	Almadovar1988	Sat Nov 24 19:39:02 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088342.0		
4188	"RT @Yoghikitt: Погнали
https://t.co/K3CDyR9R72 https://t.co/kUxCb4xcd1"		1.0664158610015805e+18	APECTAPX	Sat Nov 24 19:38:48 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	2.0	1543088328.0		
4189	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664158260839588e+18	_mberch_	Sat Nov 24 19:38:40 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088320.0		
4190	"RT @oldLentach: Oxxxymiron, Noize MC и Баста и проведут ""концерт солидарности"" в поддержку рэпера Хаски, который сейчас находится под арест…"		1.0664156852896154e+18	Bublgumov	Sat Nov 24 19:38:07 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	230.0	1543088287.0		
4191	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664156773329592e+18	cabina_official	Sat Nov 24 19:38:05 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	4073.0	1543088285.0		
4192	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664156763347067e+18	Valdick	Sat Nov 24 19:38:04 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	4073.0	1543088284.0		
4193	"RT @norimyxxxo: Я БУДУ ПЕТЬ СВОЮ МУЗЫКУ: 
Баста, Oxxxymiron, Noize MC.

Концерт солидарности. 

26 ноября, Главклуб, Москва. 

Вся инфа и б…"		1.0664156626445558e+18	arspopov	Sat Nov 24 19:38:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4073.0	1543088281.0		
